Place name,Total Score,Street,City,State,Country Code,Website,Phone,Categories,URL,Category Name,Demo Website URL
Tea World Cafeteria- Shabiya 11,4.0,10 - 12 Al Miliar St,,Abu Dhabi,AE,,+971 2 553 8090,Cafe,https://www.google.com/maps/search/?api=1&query=Tea%20World%20Cafeteria-%20Shabiya%2011&query_place_id=ChIJA9G5Xbo4Xj4Rm3w7WjkeChA,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/tea-world-cafeteria-shabiya-11.html
Al Sarab Cafeteria Br.,5.0,F9R6+2P8 - Al Mustaghfireen St,,Abu Dhabi,AE,,,Cafeteria,https://www.google.com/maps/search/?api=1&query=Al%20Sarab%20Cafeteria%20Br.&query_place_id=ChIJ-cEy8jpnXj4RNx-sL_LA5NQ,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/al-sarab-cafeteria-br.html
Al Amana Cafeteria-‏الأمانة كافتيريا,3.8,,,Abu Dhabi,AE,,+971 2 582 1123,Cafe,https://www.google.com/maps/search/?api=1&query=Al%20Amana%20Cafeteria-%E2%80%8F%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%86%D8%A9%20%D9%83%D8%A7%D9%81%D8%AA%D9%8A%D8%B1%D9%8A%D8%A7&query_place_id=ChIJv0Sj3GI3Xj4RmhVxg8Nv_kU,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/al-amana-cafeteria.html
Old Al Safwa Modern Cafeteria,3.3,F9HC+VMQ - Al Falah Street (Old Passport Road),,Abu Dhabi,AE,,+971 2 676 2503,,https://www.google.com/maps/search/?api=1&query=Old%20Al%20Safwa%20Modern%20Cafeteria&query_place_id=ChIJi838KEdmXj4Ri6dz6c6nSa0,,https://abdulbaasithere.github.io/cafe-leads-demo/old-al-safwa-modern-cafeteria.html
Green way cafeteria,4.0,10 شارع يوم عرفة,,Abu Dhabi,AE,,+971 2 679 1517,Restaurant,https://www.google.com/maps/search/?api=1&query=Green%20way%20cafeteria&query_place_id=ChIJP8G_eohHXj4RZL7e1XzL-L4,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/green-way-cafeteria.html
Tea Villa Cafeteria,4.7,64 Humaid Alhasm Al Rumaithi St,,Abu Dhabi,AE,,,Cafeteria,https://www.google.com/maps/search/?api=1&query=Tea%20Villa%20Cafeteria&query_place_id=ChIJt6NMs6RnXj4R0mEW7EPHGUI,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/tea-villa-cafeteria.html
Night & Day Cafeteria,3.8,8GCP+R7G,,Abu Dhabi,AE,,+971 56 923 8450,Cafe,https://www.google.com/maps/search/?api=1&query=Night%20%26%20Day%20Cafeteria&query_place_id=ChIJqWEpdLk4Xj4RbbYHsL_QJfs,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/night-day-cafeteria.html
Tea Stories Cafeteria,4.2,17th St,,Abu Dhabi,AE,,+971 56 287 4696,Cafe,https://www.google.com/maps/search/?api=1&query=Tea%20Stories%20Cafeteria&query_place_id=ChIJxVLCcr05Xj4RT5ovEyMcaAg,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/tea-stories-cafeteria.html
Tea Spot Cafeteria,4.0,6 شارع بِلَيقْعَة,,Abu Dhabi,AE,,+971 2 665 4661,Restaurant,https://www.google.com/maps/search/?api=1&query=Tea%20Spot%20Cafeteria&query_place_id=ChIJT-2n6d1nXj4Rqw4Kfg8jznU,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/tea-spot-cafeteria.html
Teaworld Cafeteria,3.9,F9R6+P3P,,Abu Dhabi,AE,,+971 2 635 5600,Cafe,https://www.google.com/maps/search/?api=1&query=Teaworld%20Cafeteria&query_place_id=ChIJf-33fWNmXj4RwOUS_tyxbfM,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/teaworld-cafeteria.html
Food Festa Cafeteria,3.9,"8G9P+F7Q - Al Irtiyah St, Shabiya 12 - E12 Al ʹAdeeba St",,Abu Dhabi,AE,,+971 2 546 9077,"Cafeteria, Restaurant",https://www.google.com/maps/search/?api=1&query=Food%20Festa%20Cafeteria&query_place_id=ChIJIW0VP_o5Xj4RgYQmerrfqp4,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/food-festa-cafeteria.html
Aadvik's Green Corner Cafeteria,4.1,,,Abu Dhabi,AE,,+971 54 460 0559,Indian restaurant,https://www.google.com/maps/search/?api=1&query=Aadvik's%20Green%20Corner%20Cafeteria&query_place_id=ChIJrV-F4FBHXj4RR1LJveswivQ,Indian restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/aadviks-green-corner-cafeteria.html
Vitals فايتلز Restaurant & Cafe,4.5,CJV7+V62,,Abu Dhabi,AE,,+971 2 582 3776,Restaurant,https://www.google.com/maps/search/?api=1&query=Vitals%20%D9%81%D8%A7%D9%8A%D8%AA%D9%84%D8%B2%20Restaurant%20%26%20Cafe&query_place_id=ChIJc5-ITvdPXj4R_r8_sEwwF0g,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/vitals-restaurant-cafe.html
BBC RESTAURANT SHABIA ME9,3.9,BBC Restaurant Building - 11 Ash Sharhah St - behind Safeer Mall,,Abu Dhabi,AE,,+971 54 333 8313,Restaurant,https://www.google.com/maps/search/?api=1&query=BBC%20RESTAURANT%20SHABIA%20ME9&query_place_id=ChIJpy-eiMlHXj4RnbIVK8iGVXA,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/bbc-restaurant-shabia-me9.html
El Sombrero Mexican Restaurant,4.1,,,Abu Dhabi,AE,,+971 2 677 3333,Restaurant,https://www.google.com/maps/search/?api=1&query=El%20Sombrero%20Mexican%20Restaurant&query_place_id=ChIJQ0Ksy4pmXj4R9j3Ha-KVaxg,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/el-sombrero-mexican-restaurant.html
Sugary Twist Bistro - Hot Taho (Formerly Sugar Twist Hot Taho),4.8,Hamdan Bin Mohammed St,,Abu Dhabi,AE,,,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Sugary%20Twist%20Bistro%20-%20Hot%20Taho%20(Formerly%20Sugar%20Twist%20Hot%20Taho)&query_place_id=ChIJJYdwXgBnXj4R8c7_k68Xr_s,Fast food restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/sugary-twist-bistro-hot-taho-formerly-sugar-twist-hot-taho.html
IKEA Bistro & Café,4.6,F9CF+37,,Abu Dhabi,AE,,+234 903 175 9849,Western restaurant,https://www.google.com/maps/search/?api=1&query=IKEA%20Bistro%20%26%20Caf%C3%A9&query_place_id=ChIJWeMSbQBnXj4RU_flBYO7Ypk,Western restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/ikea-bistro-caf.html
Glamourous Cafeteria,4.1,F97P+W5Q Al Mamoura - Al Muroor Street - next to Broccoli,,Abu Dhabi,AE,,+971 2 558 8345,Cafeteria,https://www.google.com/maps/search/?api=1&query=Glamourous%20Cafeteria&query_place_id=ChIJKVW80otnXj4Rsoeorw7R9Ww,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/glamourous-cafeteria.html
Gurs&Karak Cafeteria,3.8,behind Safeer Mall,,Abu Dhabi,AE,,+971 55 285 0707,Cafeteria,https://www.google.com/maps/search/?api=1&query=Gurs%26Karak%20Cafeteria&query_place_id=ChIJS9brsrdHXj4RKiCKRoMLDL4,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/gurskarak-cafeteria.html
Lahore Garden Grill Restaurant & Cafeteria,4.0,,,Abu Dhabi,AE,,+971 2 551 9221,Pakistani restaurant,https://www.google.com/maps/search/?api=1&query=Lahore%20Garden%20Grill%20Restaurant%20%26%20Cafeteria&query_place_id=ChIJgcbf_qY4Xj4RR9mPqf_sGYQ,Pakistani restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/lahore-garden-grill-restaurant-cafeteria.html
Big Bite Cafeteria,3.7,Unnamed Road,,Abu Dhabi,AE,,+971 50 741 1605,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Big%20Bite%20Cafeteria&query_place_id=ChIJVdyRomdJXj4RAsUZEU9qgAs,Fast food restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/big-bite-cafeteria.html
Tasty honey cafeteria,3.8,15 شارع الرَّقْط,,Abu Dhabi,AE,,+971 56 751 1495,Cafe,https://www.google.com/maps/search/?api=1&query=Tasty%20honey%20cafeteria&query_place_id=ChIJRf9Lz4lnXj4RKdZukn9rnT8,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/tasty-honey-cafeteria.html
New Souq Cafeteria,4.1,,,Abu Dhabi,AE,,+971 55 209 9431,Tea store,https://www.google.com/maps/search/?api=1&query=New%20Souq%20Cafeteria&query_place_id=ChIJ43KdJs5nXj4RaR9tVhVTCn0,Tea store,https://abdulbaasithere.github.io/cafe-leads-demo/new-souq-cafeteria.html
Deluxe Tea Restaurant and Cafeteria,3.9,,,Abu Dhabi,AE,,+971 56 626 6267,Restaurant,https://www.google.com/maps/search/?api=1&query=Deluxe%20Tea%20Restaurant%20and%20Cafeteria&query_place_id=ChIJg41JUso5Xj4RkP2xiWMLwPk,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/deluxe-tea-restaurant-and-cafeteria.html
Al Kashkha Cafeteria,2.5,527 Sheikh Rashid Bin Saeed St,,Abu Dhabi,AE,,+971 55 578 6806,Coffee shop,https://www.google.com/maps/search/?api=1&query=Al%20Kashkha%20Cafeteria&query_place_id=ChIJ29zy71tnXj4RhQW0AQJJSIQ,Coffee shop,https://abdulbaasithere.github.io/cafe-leads-demo/al-kashkha-cafeteria.html
Green Karak Zon Cafeteria,3.9,10 شارع الدِّهِي,,Abu Dhabi,AE,,+971 56 121 1855,Cafe,https://www.google.com/maps/search/?api=1&query=Green%20Karak%20Zon%20Cafeteria&query_place_id=ChIJEUj2K6BnXj4R4TQ3oJRZBRg,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/green-karak-zon-cafeteria.html
Chicken Plus Cafeteria,3.8,Khalifa Street,,Abu Dhabi,AE,,+971 2 635 0088,Cafeteria,https://www.google.com/maps/search/?api=1&query=Chicken%20Plus%20Cafeteria&query_place_id=ChIJ_X7S8GRmXj4R-igYGSmAH4E,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/chicken-plus-cafeteria.html
Al ashbal cafeteria,3.3,Sheikh Rashid Bin Saeed Al Maktoum Street - Old Airport Rd,,Abu Dhabi,AE,,+971 2 447 7385,Restaurant,https://www.google.com/maps/search/?api=1&query=Al%20ashbal%20cafeteria&query_place_id=ChIJDZQnRSlnXj4RsZyuqFkL1ho,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/al-ashbal-cafeteria.html
Blackberry Cafeteria - khalifa city,3.9,,,Abu Dhabi,AE,,+971 2 557 0603,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Blackberry%20Cafeteria%20-%20khalifa%20city&query_place_id=ChIJdT21QodGXj4Rv4S_oCoVAqA,Fast food restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/blackberry-cafeteria-khalifa-city.html
Star Galaxy Cafeteria,4.3,Shabiya 12,,Abu Dhabi,AE,,+971 2 554 6400,Restaurant,https://www.google.com/maps/search/?api=1&query=Star%20Galaxy%20Cafeteria&query_place_id=ChIJVRJCCro4Xj4RhpQsvF3GflE,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/star-galaxy-cafeteria.html
Sabkha shawarma cafeteria,3.7,"Building # 142 Shop #1, 2",,Abu Dhabi,AE,,+971 56 997 8286,Cafeteria,https://www.google.com/maps/search/?api=1&query=Sabkha%20shawarma%20cafeteria&query_place_id=ChIJW5SxilJnXj4R6b_DAKnETDk,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/sabkha-shawarma-cafeteria.html
Best Shawarma Cafeteria,2.9,E10,,Abu Dhabi,AE,,+971 52 235 5600,Shawarma restaurant,https://www.google.com/maps/search/?api=1&query=Best%20Shawarma%20Cafeteria&query_place_id=ChIJe3ECoOxnXj4RkEcfjoaM6Xo,Shawarma restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/best-shawarma-cafeteria.html
Seashell Cafeteria محارة البحر كفيتيريا,3.5,,,Abu Dhabi,AE,,+971 2 622 8080,"Cafeteria, Cafe, Juice shop",https://www.google.com/maps/search/?api=1&query=Seashell%20Cafeteria%20%D9%85%D8%AD%D8%A7%D8%B1%D8%A9%20%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%20%D9%83%D9%81%D9%8A%D8%AA%D9%8A%D8%B1%D9%8A%D8%A7&query_place_id=ChIJvXmaOgM3Xj4RHLgQlzhHSW4,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/seashell-cafeteria.html
تجميل ساحات المباني الداخلية والخارجية,5.0,F9R6+Q93 - Khalifa Bin Zayed The First St,,Abu Dhabi,AE,,+971 58 530 8371,Bistro,https://www.google.com/maps/search/?api=1&query=%D8%AA%D8%AC%D9%85%D9%8A%D9%84%20%D8%B3%D8%A7%D8%AD%D8%A7%D8%AA%20%D8%A7%D9%84%D9%85%D8%A8%D8%A7%D9%86%D9%8A%20%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D8%A9%20%D9%88%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9&query_place_id=ChIJyWXYM05nXj4R3aRT6HkGi34,Bistro,https://abdulbaasithere.github.io/cafe-leads-demo/cafe-324.html
Fresh Samawar Tea Cafeteria,3.3,F9Q5+79H Lari exchange head office building - Liwa St,,Abu Dhabi,AE,,+971 2 665 7057,Restaurant,https://www.google.com/maps/search/?api=1&query=Fresh%20Samawar%20Tea%20Cafeteria&query_place_id=ChIJh1ats9BnXj4Rie-CNbn85f0,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/fresh-samawar-tea-cafeteria.html
Cafeteria Tea Time Express,3.3,1007 Zayed The First St,,Abu Dhabi,AE,,+971 55 554 4937,Restaurant,https://www.google.com/maps/search/?api=1&query=Cafeteria%20Tea%20Time%20Express&query_place_id=ChIJJ6JmLbpnXj4RfyE5_jHqX58,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/cafeteria-tea-time-express.html
محارة البحر كفيتيريا Seashell Cafeteria,3.9,Liwa St,,Abu Dhabi,AE,,+971 2 622 0002,"Cafeteria, Juice shop, Restaurant, Sandwich shop",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AD%D8%A7%D8%B1%D8%A9%20%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%20%D9%83%D9%81%D9%8A%D8%AA%D9%8A%D8%B1%D9%8A%D8%A7%20Seashell%20Cafeteria&query_place_id=ChIJTbkGoXxmXj4Rkngf2iRQ_ck,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/seashell-cafeteria-327.html
Antar Cafeteria,3.0,F93V+VC8 - Muroor Rd,,Abu Dhabi,AE,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=Antar%20Cafeteria&query_place_id=ChIJKyDCunlpXj4RUmL6oRA-tqk,Coffee shop,https://abdulbaasithere.github.io/cafe-leads-demo/antar-cafeteria.html
Antar Cafeteria branch 2,3.7,7JJX+W3Q - Baniyas 9,,Abu Dhabi,AE,,+971 2 446 8066,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Antar%20Cafeteria%20branch%202&query_place_id=ChIJyazXwGcxXj4RNmXUvgpZqUw,Fast food restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/antar-cafeteria-branch-2.html
Tea Time Cafeteria,3.6,16 Soughiyyah St,,Abu Dhabi,AE,,+971 2 639 3032,Coffee shop,https://www.google.com/maps/search/?api=1&query=Tea%20Time%20Cafeteria&query_place_id=ChIJratxHytnXj4R_EsfjIj-4mg,Coffee shop,https://abdulbaasithere.github.io/cafe-leads-demo/tea-time-cafeteria-330.html
Cool Drops Cafeteria,4.0,E10,,Abu Dhabi,AE,,+971 2 674 4415,Restaurant,https://www.google.com/maps/search/?api=1&query=Cool%20Drops%20Cafeteria&query_place_id=ChIJjZdfH6xnXj4RqRs-ATEgYkA,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/cool-drops-cafeteria.html
كافتيريا طوشكا Toshka Cafeteria,2.4,F9P7+46X,,Abu Dhabi,AE,,+971 2 666 1899,Restaurant,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A7%D9%81%D8%AA%D9%8A%D8%B1%D9%8A%D8%A7%20%D8%B7%D9%88%D8%B4%D9%83%D8%A7%20Toshka%20Cafeteria&query_place_id=ChIJ2bxI02hmXj4RHQoD5VIgw98,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/toshka-cafeteria.html
FINE TEA CAFETERIA - MUSSAFAH,3.7,,,Abu Dhabi,AE,,+971 50 788 9151,"Cafe, Restaurant",https://www.google.com/maps/search/?api=1&query=FINE%20TEA%20CAFETERIA%20-%20MUSSAFAH&query_place_id=ChIJmQb2Cqg4Xj4RxNFV3KRwPdk,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/fine-tea-cafeteria-mussafah.html
Burger Hub Cafeteria and Grill,4.3,Al Nafaq St,,Abu Dhabi,AE,,+971 56 505 9699,Restaurant,https://www.google.com/maps/search/?api=1&query=Burger%20Hub%20Cafeteria%20and%20Grill&query_place_id=ChIJm-RcFf45Xj4RbhZLfNZiW8A,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/burger-hub-cafeteria-and-grill.html
Time To Eat Cafeteria,4.0,4 Ramlat Al Manayif St,,Abu Dhabi,AE,,+971 50 748 4870,Juice shop,https://www.google.com/maps/search/?api=1&query=Time%20To%20Eat%20Cafeteria&query_place_id=ChIJa8BrLTg5Xj4RrkiC6jWxoMU,Juice shop,https://abdulbaasithere.github.io/cafe-leads-demo/time-to-eat-cafeteria.html
Highlight Burger Cafeteria,3.7,8GVP+PJP,,Abu Dhabi,AE,,,Restaurant,https://www.google.com/maps/search/?api=1&query=Highlight%20Burger%20Cafeteria&query_place_id=ChIJnw7c4FtHXj4R98FDoU1Ints,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/highlight-burger-cafeteria.html
Kilyos Cafeteria,1.0,G93F+6XQ,,Abu Dhabi,AE,,+971 54 756 7772,Cafeteria,https://www.google.com/maps/search/?api=1&query=Kilyos%20Cafeteria&query_place_id=ChIJ_4aUk95nXj4ReCuebbH5a2o,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/kilyos-cafeteria.html
Belgian Café Yas Island,4.3,Mangroves by IHG,,Abu Dhabi,AE,,+971 2 656 2406,"Restaurant, Bar, Pub, Sports bar",https://www.google.com/maps/search/?api=1&query=Belgian%20Caf%C3%A9%20Yas%20Island&query_place_id=ChIJa5hIIpBFXj4R7YXpZgXTRiA,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/belgian-caf-yas-island.html
Gudee Pizza & Cafe (Khalifa City),4.4,Al Mutaani St,,Abu Dhabi,AE,,+971 2 884 5699,Afghan restaurant,https://www.google.com/maps/search/?api=1&query=Gudee%20Pizza%20%26%20Cafe%20(Khalifa%20City)&query_place_id=ChIJdQd-VoNHXj4Rl-kKalij3cQ,Afghan restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/gudee-pizza-cafe-khalifa-city.html
Sea Plaza Cafeteria كافتيريا سي بلازا,4.0,1 Al Ghala St,,Abu Dhabi,AE,,+971 2 558 8332,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Sea%20Plaza%20Cafeteria%20%D9%83%D8%A7%D9%81%D8%AA%D9%8A%D8%B1%D9%8A%D8%A7%20%D8%B3%D9%8A%20%D8%A8%D9%84%D8%A7%D8%B2%D8%A7&query_place_id=ChIJx3eAgbw4Xj4RuwUuwslS4tw,Fast food restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/sea-plaza-cafeteria.html
New Soft Burger Cafeteria,4.5,8GGP+669,,Abu Dhabi,AE,,+971 2 553 2217,Restaurant,https://www.google.com/maps/search/?api=1&query=New%20Soft%20Burger%20Cafeteria&query_place_id=ChIJccROVbo4Xj4RCBcPCFWGlJo,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/new-soft-burger-cafeteria.html
DAILY DELIGHT CAFETERIA,,Salmiya St,,Abu Dhabi,AE,,+971 56 375 2581,Cafeteria,https://www.google.com/maps/search/?api=1&query=DAILY%20DELIGHT%20CAFETERIA&query_place_id=ChIJnRuX9MhnXj4Rzo_9mEtoa6k,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/daily-delight-cafeteria.html
Tea Trend Cafeteria,3.3,Al Bahri St,,Abu Dhabi,AE,,+971 58 930 9791,"Cafe, Restaurant, Tea store",https://www.google.com/maps/search/?api=1&query=Tea%20Trend%20Cafeteria&query_place_id=ChIJ4TRmf_RDXj4RsMeVGWATdZo,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/tea-trend-cafeteria.html
Tea Plus Tea Cafeteria,3.7,11 - 9 Al ʹAmriyah St,,Abu Dhabi,AE,,+971 2 555 5170,Restaurant,https://www.google.com/maps/search/?api=1&query=Tea%20Plus%20Tea%20Cafeteria&query_place_id=ChIJial4LktHXj4R-Fl_RGQghUs,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/tea-plus-tea-cafeteria.html
ZAMANA KARAK CAFETERIA,3.4,2 شارع يَلْيم,,Abu Dhabi,AE,,+971 2 443 9674,Restaurant,https://www.google.com/maps/search/?api=1&query=ZAMANA%20KARAK%20CAFETERIA&query_place_id=ChIJq6qqqn9oXj4RPdo8ndcY1c8,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/zamana-karak-cafeteria.html
TASTY MORE CAFETERIA AND RESTAURANT,3.4,Corniche Rd E,,Abu Dhabi,AE,,+971 2 634 4223,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=TASTY%20MORE%20CAFETERIA%20AND%20RESTAURANT&query_place_id=ChIJsSNyIhdnXj4R6vm8CjhPvTE,Fast food restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/tasty-more-cafeteria-and-restaurant.html
محارة البحر كفيتيريا Seashell Cafeteria‎,3.3,Mall,,Abu Dhabi,AE,,+971 2 555 4888,"Cafeteria, Cafe, Juice shop",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AD%D8%A7%D8%B1%D8%A9%20%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%20%D9%83%D9%81%D9%8A%D8%AA%D9%8A%D8%B1%D9%8A%D8%A7%20Seashell%20Cafeteria%E2%80%8E&query_place_id=ChIJX_3dzVlLXj4RLemAq7K4r0k,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/seashell-cafeteria-347.html
Burger Inn Cafeteria,4.3,Near The Model School,,Abu Dhabi,AE,,+971 2 555 6433,Grill,https://www.google.com/maps/search/?api=1&query=Burger%20Inn%20Cafeteria&query_place_id=ChIJK6BOUk05Xj4RAd3T0-t8hVI,Grill,https://abdulbaasithere.github.io/cafe-leads-demo/burger-inn-cafeteria.html
Best Happy Burger Shabiya 11,4.2,Bulding # 189,,Abu Dhabi,AE,,+971 2 676 7626,"Cafeteria, Grill, Barbecue restaurant, Cafe, Coffee shop, Hotel, Juice shop, Restaurant, Tea house",https://www.google.com/maps/search/?api=1&query=Best%20Happy%20Burger%20Shabiya%2011&query_place_id=ChIJgyV-1aQ4Xj4RoJTsFYPwNHk,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/best-happy-burger-shabiya-11.html
Yammy Tacos Cafeteria,4.4,8GGP+X95,,Abu Dhabi,AE,,+971 56 163 6818,Cafeteria,https://www.google.com/maps/search/?api=1&query=Yammy%20Tacos%20Cafeteria&query_place_id=ChIJM0hQl485Xj4RORcLWjVgkJo,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/yammy-tacos-cafeteria.html
Best Chicken Cafeteria & Nader,3.0,شارع الدفاع,,Abu Dhabi,AE,,+971 2 550 4959,Restaurant,https://www.google.com/maps/search/?api=1&query=Best%20Chicken%20Cafeteria%20%26%20Nader&query_place_id=ChIJU1_P7TlnXj4RzN8nm2d15qM,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/best-chicken-cafeteria-nader.html
POSH TEA CAFETERIA,4.6,15 شارع الأمجَاد,,Abu Dhabi,AE,,+971 50 445 8967,"Breakfast restaurant, Hamburger restaurant, Restaurant",https://www.google.com/maps/search/?api=1&query=POSH%20TEA%20CAFETERIA&query_place_id=ChIJt_xJGkNpXj4RkUoQXDZkckk,Breakfast restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/posh-tea-cafeteria.html
Al Shay Cafeteria,3.0,313 Sultan Bin Zayed The First St,,Abu Dhabi,AE,,+971 2 634 5520,Restaurant,https://www.google.com/maps/search/?api=1&query=Al%20Shay%20Cafeteria&query_place_id=ChIJp2ras7xnXj4RRHHbpkwF1oU,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/al-shay-cafeteria.html
Bits & Bites Cafeteria,4.1,,,Abu Dhabi,AE,,+971 2 622 0522,Restaurant,https://www.google.com/maps/search/?api=1&query=Bits%20%26%20Bites%20Cafeteria&query_place_id=ChIJX5wfpGdmXj4RYEFrcKalZJY,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/bits-bites-cafeteria.html
Fannah Bistro,,59 Al ʻAyay St,,Abu Dhabi,AE,,,Family restaurant,https://www.google.com/maps/search/?api=1&query=Fannah%20Bistro&query_place_id=ChIJk9iuKwBpXj4RjqxP2-zlOPw,Family restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/fannah-bistro.html
Redstar Bistro,,Sheikh Rashid Bin Saeed Al Maktoum Street (Old Airport Road),,Abu Dhabi,AE,,+971 2 449 8102,Restaurant,https://www.google.com/maps/search/?api=1&query=Redstar%20Bistro&query_place_id=ChIJh5EsAjZoXj4Rqtef2VctTrI,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/redstar-bistro.html
Stock Burger Sports Bar Abu Dhabi,4.3,Dhafeer St,,Abu Dhabi,AE,,+971 2 657 4864,"Restaurant, American restaurant, Bar, Bar & grill, Gastropub, Hamburger restaurant, Live music bar, Pub, Sports bar",https://www.google.com/maps/search/?api=1&query=Stock%20Burger%20Sports%20Bar%20Abu%20Dhabi&query_place_id=ChIJB0UkhblDXj4Rod_yi7CnS94,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/stock-burger-sports-bar-abu-dhabi.html
EaT-HAN’s Restaurant,4.2,"F9RF+JRR - Electra,Behind ADCB",,Abu Dhabi,AE,,+971 56 611 8887,Restaurant,https://www.google.com/maps/search/?api=1&query=EaT-HAN%E2%80%99s%20Restaurant&query_place_id=ChIJ9R9ZEwhnXj4Rrz3yjtsl6F8,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/eat-hans-restaurant.html
Seven Dawgs,4.6,Yas Mall Yas Food Hall,,Abu Dhabi,AE,,+971 50 332 2655,"Hot dog restaurant, Hamburger restaurant",https://www.google.com/maps/search/?api=1&query=Seven%20Dawgs&query_place_id=ChIJF3QiFqNlXj4RyvxvFrJPTtg,Hot dog restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/seven-dawgs.html
Swedish hot cafeteria,5.0,Khaldiya - al banour st,,Abu Dhabi,AE,,+971 52 598 1835,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Swedish%20hot%20cafeteria&query_place_id=ChIJf4I37N5nXj4R-X4Oo2yCa4k,Fast food restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/swedish-hot-cafeteria.html
